0	0	1
0	0	1
1	1	1
2	1	1
3	0	1
2	1	1
3	0	1
0	0	1
4	0	1
1	1	1
3	0	1
5	0	1
6	0	1
7	0	1
2	1	1
7	0	1
2	1	1
8	0	1
6	0	1
0	0	1
9	0	1
10	1	1
6	0	1
11	1	1
12	0	1
8	0	1
13	0	1
14	0	1
15	0	1
14	0	1
0	0	1
16	0	1
12	0	1
17	2	1
18	0	1
14	0	1
19	2	1
16	0	1
5	0	1
9	0	1
20	1	1
21	0	1
11	1	1
22	0	1
21	0	1
1	0	1
1	0	1
23	0	1
24	0	1
25	0	1
26	0	1
27	0	1
10	1	1
3	0	1
13	0	1
8	0	1
16	0	1
3	0	1
10	1	1
28	0	1
19	2	1
29	2	1
30	0	1
18	0	1
31	0	1
20	1	1
22	0	1
31	0	1
32	0	1
9	0	1
33	0	1
34	0	1
35	1	1
19	2	1
24	0	1
36	0	1
37	2	1
38	0	1
26	0	1
39	0	1
34	0	1
40	0	1
41	0	1
33	0	1
42	0	1
43	0	1
44	2	1
36	0	1
16	0	1
10	1	1
45	2	1
43	0	1
46	0	1
11	1	1
42	0	1
16	0	1
33	0	1
47	0	1
37	2	1
22	0	1
47	0	1
26	0	1
45	2	1
48	2	1
37	2	1
39	0	1
49	0	1
32	0	1
34	0	1
50	2	1
51	0	1
13	0	1
5	0	1
52	3	1
53	0	1
2	1	1
54	4	1
55	0	1
56	0	1
46	0	1
57	0	1
40	0	1
58	2	1
22	0	1
56	0	1
59	3	1
45	2	1
60	0	1
58	2	1
12	0	1
61	3	1
62	3	1
63	2	1
34	1	1
45	2	1
64	3	1
65	3	1
43	0	1
33	0	1
23	0	1
8	0	1
66	0	1
67	0	1
68	0	1
34	1	1
69	0	1
21	0	1
11	1	1
70	0	1
65	3	1
48	2	1
71	0	1
3	0	1
31	0	1
72	3	1
25	0	1
73	3	1
11	1	1
74	3	1
75	3	1
14	0	1
42	0	1
55	0	1
49	0	1
8	0	1
13	0	1
33	0	1
76	3	1
77	3	1
78	3	1
76	3	1
79	3	1
80	3	1
81	3	1
74	3	1
31	0	1
82	3	1
25	0	1
28	0	1
83	3	1
84	3	1
66	0	1
85	3	1
37	2	1
86	3	1
87	3	1
88	1	1
89	3	1
90	3	1
91	3	1
92	0	1
93	3	1
14	0	1
76	3	1
94	3	1
95	3	1
15	0	1
96	0	1
97	3	1
98	3	1
59	3	1
99	3	1
100	0	1
101	3	1
102	2	1
59	3	1
103	3	1
104	3	1
105	3	1
106	1	1
107	3	1
108	3	1
57	0	1
78	3	1
44	2	1
57	0	1
80	3	1
109	3	1
6	0	1
69	0	1
86	3	1
110	3	1
60	0	1
111	3	1
112	3	1
66	0	1
113	3	1
26	0	1
8	0	1
114	3	1
115	3	1
17	2	1
91	3	1
17	3	1
45	2	1
21	0	1
37	2	1
116	3	1
102	2	1
117	3	1
118	3	1
77	3	1
51	0	1
119	3	1
15	0	1
120	3	1
3	0	1
48	2	1
121	3	1
21	0	1
84	3	1
122	1	1
123	3	1
124	0	1
125	3	1
42	0	1
34	1	1
23	0	1
126	3	1
127	3	1
128	1	1
76	3	1
129	0	1
130	3	1
131	3	1
5	0	1
14	0	1
36	0	1
132	3	1
77	3	1
107	3	1
133	3	1
111	3	1
87	3	1
134	3	1
135	3	1
56	0	1
63	2	1
13	0	1
64	3	1
57	0	1
95	3	1
41	0	1
0	0	1
90	3	1
37	2	1
136	3	1
137	3	1
94	3	1
85	3	1
138	3	1
139	3	1
118	3	1
54	4	1
66	0	1
140	0	1
28	0	1
86	3	1
141	3	1
142	3	1
58	2	1
62	3	1
68	0	1
35	1	1
108	3	1
31	0	1
143	3	1
85	3	1
144	3	1
145	3	1
117	3	1
146	3	1
147	3	1
148	3	1
149	3	1
117	3	1
9	0	1
150	3	1
73	3	1
57	0	1
25	0	1
151	3	1
11	1	1
93	3	1
152	3	1
104	3	1
153	3	1
84	3	1
154	3	1
155	3	1
31	0	1
156	3	1
157	3	1
114	3	1
155	3	1
158	3	1
107	3	1
24	0	1
38	0	1
159	3	1
44	2	1
87	3	1
160	3	1
161	3	1
144	3	1
162	3	1
163	0	1
164	3	1
165	3	1
68	0	1
166	3	1
167	3	1
168	1	1
53	0	1
126	3	1
99	3	1
95	3	1
