0	0	1
0	0	1
0	0	1
0	0	1
1	0	1
2	0	1
1	0	1
1	0	1
3	0	1
0	0	1
4	0	1
5	0	1
0	0	1
2	0	1
6	0	1
7	0	1
4	0	1
6	0	1
8	1	1
9	2	1
9	0	1
5	0	1
9	3	1
7	0	1
9	2	1
10	4	1
11	0	1
9	3	1
12	0	1
11	0	1
13	5	1
10	4	1
14	0	1
3	0	1
15	6	1
15	6	1
7	0	1
2	0	1
16	0	1
7	0	1
16	6	1
8	7	1
9	2	1
9	3	1
17	0	1
11	0	1
18	0	1
16	8	1
13	9	1
10	10	1
19	0	1
20	0	1
16	0	1
16	6	1
15	11	1
9	2	1
10	10	1
10	4	1
21	12	1
15	13	1
13	14	1
22	0	1
5	0	1
22	0	1
10	10	1
12	0	1
23	0	1
15	15	1
15	6	1
24	16	1
19	0	1
22	0	1
15	17	1
15	18	1
3	0	1
0	0	1
4	0	1
25	19	1
15	20	1
7	0	1
26	21	1
15	20	1
23	0	1
15	22	1
24	16	1
27	23	1
13	5	1
28	24	1
18	0	1
9	0	1
29	25	1
4	0	1
16	26	1
12	27	1
15	15	1
27	23	1
30	0	1
22	0	1
31	28	1
15	29	1
12	27	1
16	0	1
24	30	1
25	31	1
15	11	1
21	32	1
11	0	1
12	27	1
15	33	1
16	8	1
16	34	1
15	35	1
15	15	1
27	23	1
24	36	1
32	37	1
13	9	1
33	37	1
25	23	1
24	15	1
15	29	1
24	15	1
34	37	1
29	38	1
35	37	1
15	0	1
29	38	1
15	39	1
36	40	1
29	41	1
31	28	1
11	0	1
21	42	1
37	37	1
29	25	1
25	43	1
10	4	1
38	37	1
3	0	1
33	37	1
15	17	1
30	0	1
29	44	1
16	0	1
35	37	1
15	45	1
10	46	1
39	37	1
40	37	1
41	47	1
24	48	1
24	15	1
29	38	1
29	41	1
16	6	1
16	34	1
42	49	1
43	37	1
13	14	1
44	37	1
45	37	1
10	46	1
15	45	1
9	2	1
21	42	1
15	29	1
12	0	1
15	35	1
46	37	1
42	37	1
28	50	1
24	51	1
47	52	1
48	37	1
44	53	1
10	4	1
18	0	1
32	37	1
49	37	1
10	4	1
29	25	1
50	37	1
51	37	1
10	46	1
24	51	1
8	1	1
9	2	1
17	0	1
24	54	1
24	36	1
52	47	1
15	17	1
15	17	1
53	37	1
54	37	1
55	37	1
56	37	1
30	0	1
13	5	1
13	9	1
15	55	1
10	56	1
25	23	1
57	37	1
12	27	1
58	37	1
18	0	1
59	37	1
24	54	1
60	37	1
24	16	1
15	33	1
39	37	1
61	37	1
24	23	1
61	37	1
47	52	1
62	37	1
28	57	1
63	58	1
64	37	1
48	37	1
35	37	1
65	37	1
66	37	1
27	23	1
24	16	1
15	59	1
2	0	1
67	0	1
15	18	1
68	37	1
69	60	1
15	17	1
70	37	1
71	47	1
72	37	1
24	30	1
73	61	1
15	17	1
74	37	1
1	0	1
59	37	1
45	37	1
75	37	1
15	11	1
76	37	1
12	27	1
77	37	1
78	37	1
79	60	1
22	0	1
21	42	1
80	37	1
41	47	1
24	31	1
81	37	1
13	14	1
16	6	1
37	37	1
15	20	1
82	37	1
83	37	1
84	37	1
24	55	1
17	0	1
46	37	1
46	37	1
85	37	1
24	62	1
60	37	1
86	37	1
29	25	1
15	55	1
87	37	1
63	58	1
44	53	1
88	37	1
89	37	1
90	37	1
25	23	1
70	37	1
91	37	1
17	0	1
92	37	1
16	39	1
15	33	1
93	37	1
94	37	1
95	37	1
23	0	1
59	37	1
96	37	1
15	39	1
94	61	1
65	37	1
38	37	1
22	0	1
24	30	1
97	61	1
25	63	1
2	0	1
25	23	1
47	52	1
98	64	1
15	29	1
56	37	1
99	37	1
87	37	1
100	37	1
101	37	1
102	37	1
103	65	1
104	64	1
105	37	1
9	2	1
106	66	1
16	6	1
17	0	1
107	37	1
108	37	1
109	37	1
8	1	1
110	37	1
25	19	1
73	61	1
15	18	1
111	60	1
112	37	1
67	0	1
17	0	1
46	37	1
15	13	1
111	60	1
113	37	1
104	37	1
114	37	1
25	19	1
115	47	1
116	37	1
114	37	1
24	62	1
9	2	1
10	4	1
117	37	1
118	61	1
99	37	1
119	37	1
10	10	1
120	37	1
121	37	1
25	43	1
28	57	1
122	37	1
123	37	1
46	37	1
104	64	1
