0	0	1
1	0	1
1	0	1
2	0	1
1	0	1
3	0	1
0	0	1
3	0	1
4	0	1
5	1	1
6	1	1
7	0	1
6	1	1
8	0	1
5	1	1
7	0	1
6	1	1
9	0	1
10	0	1
11	0	1
12	0	1
0	0	1
13	0	1
14	0	1
13	0	1
1	0	1
4	0	1
5	1	1
15	2	1
16	3	1
3	0	1
10	0	1
8	0	1
14	0	1
17	0	1
18	0	1
19	4	1
20	5	1
19	4	1
21	6	1
21	6	1
22	7	1
23	8	1
23	8	1
13	0	1
24	9	1
25	7	1
26	6	1
27	10	1
5	1	1
16	3	1
0	0	1
8	0	1
1	0	1
28	11	1
29	12	1
30	3	1
9	0	1
31	13	1
32	7	1
21	6	1
33	10	1
34	12	1
9	0	1
31	13	1
5	1	1
35	0	1
32	7	1
36	13	1
15	2	1
16	3	1
37	10	1
1	0	1
38	14	1
39	15	1
29	12	1
40	5	1
26	6	1
22	7	1
33	10	1
41	16	1
42	17	1
29	12	1
43	15	1
26	6	1
0	0	1
17	0	1
44	18	1
45	19	1
17	0	1
41	16	1
26	6	1
42	17	1
46	10	1
47	20	1
48	13	1
47	20	1
43	15	1
49	21	1
39	15	1
36	13	1
50	10	1
31	13	1
19	4	1
16	3	1
51	22	1
52	23	1
41	16	1
32	7	1
6	1	1
45	19	1
3	0	1
53	0	1
33	10	1
9	0	1
54	20	1
55	11	1
56	24	1
57	19	1
58	22	1
16	3	1
3	0	1
9	0	1
59	22	1
46	10	1
25	7	1
59	22	1
60	22	1
40	5	1
61	25	1
62	26	1
53	0	1
63	22	1
64	16	1
34	12	1
65	27	1
66	28	1
67	27	1
62	26	1
1	0	1
68	22	1
69	22	1
53	0	1
70	29	1
69	22	1
26	6	1
71	6	1
72	30	1
14	0	1
73	21	1
44	18	1
74	0	1
5	1	1
50	10	1
75	31	1
76	22	1
54	20	1
77	20	1
70	29	1
8	0	1
49	21	1
78	32	1
79	33	1
50	10	1
33	10	1
15	34	1
80	35	1
79	33	1
81	36	1
18	0	1
8	0	1
28	11	1
82	17	1
80	35	1
83	36	1
60	22	1
84	37	1
21	6	1
85	38	1
86	39	1
75	31	1
75	31	1
68	22	1
60	22	1
87	40	1
88	41	1
62	26	1
89	22	1
90	42	1
54	20	1
91	43	1
92	44	1
93	45	1
16	3	1
46	10	1
94	46	1
90	42	1
95	19	1
79	33	1
29	12	1
95	19	1
68	22	1
96	32	1
97	22	1
98	36	1
72	30	1
99	35	1
56	24	1
100	47	1
46	10	1
65	27	1
29	12	1
101	22	1
102	36	1
103	12	1
79	33	1
3	0	1
104	48	1
38	14	1
105	49	1
106	22	1
16	3	1
46	10	1
107	32	1
108	42	1
109	36	1
110	50	1
111	51	1
15	2	1
76	22	1
48	13	1
112	18	1
113	49	1
90	42	1
73	21	1
114	52	1
72	30	1
79	33	1
115	49	1
116	49	1
117	43	1
118	53	1
34	12	1
15	34	1
93	45	1
119	43	1
120	27	1
121	21	1
56	24	1
79	33	1
82	17	1
115	49	1
122	54	1
123	55	1
124	56	1
125	22	1
126	57	1
127	22	1
61	25	1
128	35	1
53	0	1
29	12	1
116	49	1
126	57	1
129	58	1
10	0	1
130	55	1
69	22	1
131	38	1
130	55	1
132	59	1
133	60	1
124	56	1
134	47	1
122	54	1
135	61	1
136	49	1
8	0	1
6	1	1
39	15	1
137	55	1
43	15	1
16	3	1
122	54	1
138	11	1
139	49	1
130	55	1
10	0	1
14	0	1
120	27	1
140	59	1
33	10	1
60	22	1
48	13	1
141	53	1
142	62	1
143	63	1
103	12	1
103	12	1
144	64	1
135	61	1
145	22	1
14	0	1
76	22	1
146	65	1
54	20	1
80	35	1
147	49	1
148	66	1
0	0	1
139	49	1
149	67	1
39	15	1
150	68	1
54	20	1
151	59	1
152	28	1
153	32	1
154	69	1
155	10	1
58	22	1
103	12	1
156	40	1
157	70	1
158	22	1
159	71	1
95	19	1
160	72	1
161	73	1
54	20	1
162	74	1
117	43	1
5	1	1
100	47	1
163	75	1
120	27	1
164	76	1
165	60	1
166	68	1
167	77	1
105	49	1
127	22	1
168	78	1
169	71	1
170	79	1
171	55	1
30	3	1
172	69	1
173	80	1
89	22	1
46	10	1
174	81	1
175	82	1
132	59	1
176	83	1
177	84	1
178	85	1
179	86	1
142	62	1
180	87	1
181	68	1
70	29	1
113	49	1
79	33	1
66	28	1
84	37	1
182	53	1
99	35	1
183	88	1
184	89	1
183	88	1
151	59	1
20	5	1
74	0	1
21	6	1
123	55	1
89	22	1
145	22	1
63	22	1
35	0	1
134	47	1
67	27	1
30	3	1
185	86	1
22	7	1
186	77	1
164	76	1
187	90	1
15	34	1
43	15	1
188	91	1
189	88	1
190	18	1
191	43	1
192	71	1
193	69	1
159	71	1
194	92	1
195	35	1
106	22	1
196	77	1
197	93	1
106	22	1
164	76	1
198	27	1
122	54	1
199	53	1
200	71	1
201	69	1
202	86	1
203	94	1
204	88	1
205	95	1
24	9	1
13	0	1
116	49	1
206	88	1
207	10	1
208	69	1
