0	0	1
1	1	1
0	0	1
0	0	1
2	0	1
0	0	1
2	2	1
2	3	1
2	4	1
2	5	1
2	5	1
3	6	1
4	7	1
3	8	1
2	4	1
2	5	1
4	9	1
4	7	1
2	0	1
2	4	1
5	9	1
2	5	1
6	10	1
5	9	1
0	0	1
3	6	1
7	9	1
2	5	1
7	9	1
1	1	1
7	7	1
5	9	1
8	10	1
2	0	1
2	2	1
2	11	1
9	10	1
10	10	1
2	3	1
11	10	1
7	9	1
2	3	1
12	10	1
13	12	1
1	1	1
10	10	1
14	7	1
2	0	1
5	7	1
15	10	1
2	4	1
16	10	1
4	7	1
17	10	1
3	6	1
18	10	1
7	7	1
14	7	1
13	13	1
2	2	1
9	10	1
5	7	1
19	10	1
6	10	1
13	14	1
13	15	1
20	16	1
21	17	1
22	18	1
22	19	1
2	3	1
22	20	1
22	21	1
18	10	1
22	22	1
23	7	1
18	10	1
22	23	1
21	17	1
7	9	1
4	7	1
2	3	1
2	2	1
7	9	1
13	24	1
14	9	1
17	10	1
22	25	1
14	26	1
14	27	1
24	11	1
1	1	1
3	28	1
13	29	1
25	30	1
13	31	1
1	1	1
26	9	1
23	7	1
2	2	1
13	13	1
2	11	1
5	7	1
13	31	1
9	10	1
22	23	1
10	10	1
7	9	1
27	17	1
26	9	1
28	17	1
29	7	1
20	16	1
30	17	1
4	7	1
13	13	1
13	15	1
17	10	1
31	17	1
32	32	1
24	11	1
33	17	1
33	30	1
2	3	1
34	17	1
32	33	1
35	30	1
36	30	1
37	17	1
21	17	1
22	34	1
38	17	1
24	11	1
22	21	1
17	10	1
19	10	1
39	7	1
40	9	1
0	0	1
13	15	1
41	35	1
42	30	1
43	10	1
29	7	1
31	17	1
13	12	1
15	10	1
22	22	1
44	17	1
45	17	1
18	10	1
46	17	1
24	36	1
12	10	1
47	37	1
13	38	1
48	17	1
49	30	1
50	9	1
51	17	1
50	7	1
52	17	1
3	28	1
32	32	1
22	23	1
9	10	1
37	17	1
53	30	1
22	23	1
25	30	1
54	17	1
55	7	1
56	17	1
22	23	1
36	30	1
13	31	1
57	17	1
12	10	1
2	0	1
58	9	1
10	10	1
13	13	1
14	39	1
5	7	1
37	17	1
13	24	1
50	7	1
13	40	1
19	10	1
59	30	1
50	7	1
8	10	1
1	1	1
49	30	1
60	5	1
33	30	1
38	17	1
61	0	1
62	30	1
13	13	1
54	17	1
32	33	1
63	17	1
63	17	1
3	8	1
20	16	1
22	19	1
64	17	1
32	41	1
65	17	1
14	26	1
2	4	1
66	17	1
14	9	1
67	17	1
59	30	1
4	7	1
68	17	1
69	17	1
17	10	1
60	1	1
70	17	1
13	42	1
71	30	1
7	9	1
8	10	1
32	43	1
72	44	1
42	17	1
73	30	1
74	37	1
2	4	1
75	17	1
76	30	1
14	7	1
32	41	1
52	17	1
77	37	1
13	42	1
78	17	1
57	17	1
79	30	1
14	27	1
80	17	1
22	23	1
51	17	1
49	30	1
81	17	1
22	23	1
15	10	1
82	30	1
83	17	1
84	9	1
85	45	1
86	45	1
53	30	1
3	6	1
14	26	1
26	9	1
81	17	1
87	17	1
39	7	1
88	17	1
42	30	1
11	10	1
89	17	1
26	9	1
90	30	1
20	16	1
91	17	1
72	46	1
92	17	1
30	17	1
93	30	1
20	16	1
32	33	1
94	30	1
95	30	1
96	9	1
6	10	1
97	30	1
22	47	1
67	30	1
98	30	1
99	30	1
100	30	1
67	17	1
101	9	1
102	30	1
28	17	1
2	3	1
103	17	1
104	10	1
105	17	1
98	30	1
22	19	1
106	17	1
107	17	1
108	10	1
50	9	1
23	7	1
109	30	1
2	3	1
110	17	1
111	17	1
112	30	1
14	26	1
103	17	1
113	46	1
114	48	1
47	37	1
13	38	1
75	17	1
115	17	1
15	10	1
116	30	1
117	17	1
3	8	1
41	35	1
118	17	1
119	30	1
46	17	1
120	37	1
32	49	1
121	30	1
42	30	1
122	7	1
52	17	1
24	11	1
49	30	1
23	7	1
2	5	1
13	38	1
90	30	1
113	48	1
123	30	1
124	17	1
125	17	1
3	8	1
52	17	1
32	33	1
14	26	1
5	7	1
126	0	1
77	37	1
13	15	1
32	33	1
127	17	1
128	17	1
129	30	1
22	36	1
13	50	1
45	17	1
60	1	1
56	17	1
130	30	1
131	30	1
8	10	1
76	30	1
67	17	1
132	30	1
133	30	1
134	30	1
22	36	1
135	17	1
13	29	1
37	17	1
23	7	1
136	17	1
35	30	1
22	23	1
13	40	1
137	17	1
13	50	1
35	30	1
116	30	1
138	30	1
139	17	1
28	17	1
140	17	1
141	9	1
113	51	1
25	30	1
142	17	1
143	17	1
58	7	1
79	30	1
144	9	1
145	30	1
32	41	1
120	37	1
146	17	1
147	17	1
100	30	1
148	17	1
33	30	1
149	17	1
150	30	1
149	17	1
75	17	1
141	9	1
151	17	1
152	33	1
153	17	1
154	17	1
155	30	1
156	30	1
157	30	1
158	30	1
22	0	1
159	17	1
160	45	1
9	10	1
153	17	1
161	17	1
55	9	1
162	30	1
163	30	1
59	30	1
164	30	1
93	30	1
42	17	1
100	30	1
22	47	1
146	30	1
165	30	1
103	17	1
49	30	1
38	17	1
166	17	1
87	17	1
167	17	1
96	9	1
168	17	1
169	17	1
170	17	1
171	17	1
90	30	1
172	17	1
132	30	1
173	30	1
174	17	1
175	30	1
102	30	1
176	30	1
131	30	1
67	30	1
68	17	1
177	30	1
155	30	1
178	30	1
72	51	1
179	30	1
173	30	1
156	30	1
180	17	1
70	17	1
170	17	1
55	7	1
109	30	1
181	45	1
160	45	1
115	30	1
111	17	1
182	30	1
131	30	1
144	9	1
136	17	1
183	17	1
53	30	1
36	30	1
160	49	1
2	2	1
184	30	1
22	25	1
72	43	1
185	30	1
139	17	1
3	28	1
22	19	1
186	30	1
38	17	1
52	17	1
112	30	1
187	52	1
18	10	1
188	30	1
189	17	1
22	19	1
157	30	1
190	17	1
60	5	1
85	45	1
113	46	1
191	17	1
108	10	1
152	53	1
192	17	1
193	41	1
194	17	1
38	17	1
195	30	1
171	17	1
138	30	1
60	1	1
93	30	1
196	17	1
155	30	1
155	30	1
81	17	1
197	17	1
152	49	1
198	30	1
67	30	1
90	30	1
199	17	1
200	17	1
201	30	1
136	17	1
23	7	1
202	30	1
189	17	1
203	30	1
204	17	1
205	17	1
61	0	1
206	17	1
207	17	1
60	0	1
208	17	1
209	17	1
9	10	1
210	17	1
211	17	1
123	30	1
133	30	1
212	30	1
213	17	1
210	17	1
143	17	1
192	17	1
45	17	1
164	30	1
88	17	1
42	17	1
22	54	1
88	17	1
130	30	1
135	17	1
214	17	1
191	17	1
40	9	1
215	17	1
213	17	1
216	17	1
3	28	1
217	17	1
160	55	1
218	17	1
219	30	1
149	17	1
188	30	1
220	17	1
221	17	1
222	17	1
223	17	1
224	30	1
225	30	1
213	17	1
226	17	1
227	17	1
73	30	1
228	56	1
229	17	1
13	14	1
26	9	1
147	30	1
230	30	1
231	30	1
163	30	1
216	30	1
13	40	1
36	30	1
232	30	1
199	17	1
226	17	1
13	50	1
233	17	1
68	17	1
234	30	1
122	7	1
235	30	1
236	30	1
237	17	1
238	30	1
239	41	1
240	30	1
241	17	1
242	17	1
15	10	1
193	41	1
128	17	1
58	7	1
14	39	1
123	30	1
32	41	1
243	17	1
203	30	1
244	30	1
30	17	1
106	17	1
245	17	1
92	17	1
96	9	1
246	17	1
231	30	1
30	17	1
133	30	1
247	17	1
248	30	1
249	17	1
248	30	1
250	10	1
147	30	1
123	30	1
183	17	1
24	5	1
70	17	1
251	17	1
65	17	1
252	17	1
244	30	1
253	17	1
254	17	1
208	17	1
255	17	1
256	17	1
257	30	1
106	17	1
258	30	1
2	2	1
259	17	1
175	30	1
13	12	1
114	43	1
260	30	1
261	30	1
262	30	1
113	46	1
243	17	1
105	17	1
263	30	1
264	17	1
171	17	1
172	17	1
46	17	1
65	17	1
257	30	1
49	30	1
218	17	1
84	9	1
265	17	1
266	30	1
267	30	1
137	17	1
268	17	1
269	30	1
196	30	1
127	17	1
140	17	1
270	17	1
86	45	1
271	17	1
106	17	1
260	30	1
272	17	1
239	41	1
273	17	1
54	17	1
97	30	1
100	17	1
274	30	1
275	30	1
2	2	1
276	17	1
277	17	1
97	30	1
278	17	1
279	30	1
280	30	1
83	17	1
152	33	1
281	17	1
282	17	1
283	17	1
284	17	1
285	30	1
286	37	1
287	17	1
288	17	1
205	17	1
87	17	1
289	30	1
92	17	1
290	17	1
58	7	1
183	30	1
206	17	1
186	30	1
167	17	1
97	30	1
72	51	1
291	17	1
5	7	1
292	30	1
293	17	1
294	51	1
213	17	1
295	30	1
13	24	1
296	7	1
297	30	1
242	17	1
104	10	1
298	17	1
54	17	1
299	17	1
113	48	1
113	51	1
300	17	1
301	30	1
302	17	1
248	17	1
131	30	1
303	17	1
225	30	1
304	30	1
160	49	1
34	17	1
11	10	1
81	17	1
134	30	1
305	30	1
286	9	1
155	30	1
132	30	1
281	17	1
226	17	1
30	17	1
306	30	1
307	17	1
308	17	1
309	30	1
248	17	1
310	30	1
205	17	1
311	17	1
74	37	1
63	17	1
50	7	1
312	30	1
313	17	1
314	30	1
315	30	1
316	30	1
317	17	1
272	17	1
98	30	1
36	30	1
318	17	1
124	17	1
72	46	1
148	17	1
115	30	1
278	17	1
319	30	1
320	30	1
160	55	1
176	30	1
321	30	1
322	37	1
15	10	1
323	17	1
324	30	1
24	11	1
325	46	1
234	30	1
326	30	1
35	30	1
327	17	1
310	30	1
316	30	1
328	17	1
46	17	1
210	17	1
329	30	1
330	30	1
69	17	1
238	30	1
113	48	1
331	17	1
332	30	1
21	17	1
333	17	1
334	17	1
74	37	1
39	7	1
335	30	1
336	17	1
337	30	1
338	17	1
232	30	1
339	30	1
24	11	1
340	17	1
50	9	1
341	30	1
22	22	1
155	30	1
342	30	1
343	17	1
139	17	1
279	30	1
344	30	1
334	17	1
194	17	1
345	17	1
77	30	1
41	35	1
346	17	1
347	30	1
348	30	1
333	17	1
271	17	1
349	30	1
200	17	1
160	49	1
350	30	1
276	17	1
7	7	1
351	17	1
352	17	1
353	33	1
17	10	1
354	30	1
355	17	1
356	17	1
357	30	1
274	30	1
358	30	1
13	13	1
359	17	1
164	30	1
360	17	1
2	3	1
361	43	1
362	7	1
171	17	1
294	53	1
363	30	1
42	30	1
146	30	1
364	30	1
365	51	1
366	17	1
114	48	1
153	17	1
280	30	1
2	4	1
367	30	1
316	30	1
309	30	1
9	10	1
22	0	1
368	17	1
369	17	1
370	30	1
371	30	1
372	30	1
373	30	1
235	30	1
187	52	1
48	17	1
58	7	1
374	17	1
95	30	1
72	44	1
193	32	1
2	11	1
375	30	1
200	17	1
200	17	1
376	30	1
377	17	1
378	17	1
379	30	1
222	17	1
289	30	1
380	17	1
127	17	1
381	30	1
272	17	1
118	17	1
28	17	1
156	30	1
382	30	1
383	17	1
13	38	1
32	33	1
384	30	1
370	30	1
385	17	1
386	17	1
145	30	1
387	9	1
324	17	1
388	17	1
213	17	1
100	30	1
389	30	1
64	17	1
390	17	1
391	30	1
220	17	1
373	30	1
365	51	1
296	9	1
392	17	1
353	51	1
365	44	1
249	30	1
393	17	1
133	30	1
12	10	1
32	33	1
394	17	1
395	17	1
396	17	1
79	30	1
224	30	1
297	30	1
397	17	1
398	30	1
109	30	1
399	17	1
72	46	1
400	30	1
401	17	1
402	17	1
403	45	1
34	30	1
404	17	1
72	44	1
391	30	1
405	30	1
406	17	1
361	49	1
238	30	1
407	17	1
408	51	1
409	17	1
78	17	1
340	17	1
410	30	1
411	17	1
201	30	1
202	30	1
412	30	1
413	17	1
414	17	1
180	17	1
60	1	1
415	17	1
416	17	1
417	17	1
418	17	1
419	30	1
116	30	1
39	7	1
420	17	1
340	17	1
421	17	1
18	10	1
413	17	1
422	17	1
423	30	1
190	17	1
181	45	1
37	17	1
424	17	1
425	17	1
173	30	1
197	17	1
426	17	1
92	17	1
427	30	1
428	17	1
429	17	1
100	30	1
120	37	1
430	30	1
122	7	1
283	17	1
152	53	1
431	30	1
351	17	1
432	17	1
193	32	1
375	30	1
319	30	1
433	30	1
434	30	1
57	17	1
400	30	1
90	30	1
435	17	1
217	17	1
436	17	1
22	21	1
437	17	1
144	9	1
160	57	1
108	10	1
201	30	1
438	17	1
439	17	1
318	17	1
340	17	1
440	17	1
441	30	1
442	17	1
353	41	1
218	17	1
443	17	1
320	30	1
444	17	1
445	17	1
446	30	1
345	17	1
5	9	1
105	17	1
62	30	1
37	17	1
122	7	1
16	10	1
93	30	1
447	17	1
246	17	1
32	49	1
80	17	1
448	17	1
449	9	1
450	7	1
42	17	1
451	37	1
452	9	1
453	17	1
311	30	1
235	17	1
454	17	1
3	6	1
455	17	1
186	30	1
456	30	1
144	9	1
457	30	1
187	52	1
458	30	1
459	17	1
247	17	1
460	17	1
235	30	1
310	30	1
33	17	1
357	30	1
461	17	1
282	17	1
25	30	1
462	30	1
317	17	1
49	30	1
284	17	1
463	17	1
464	30	1
151	17	1
465	17	1
285	30	1
466	30	1
467	17	1
69	17	1
468	17	1
327	17	1
106	17	1
4	7	1
469	30	1
45	17	1
58	7	1
72	43	1
208	17	1
470	30	1
471	17	1
13	42	1
182	30	1
416	17	1
472	17	1
180	17	1
432	17	1
13	40	1
214	17	1
450	9	1
473	17	1
474	17	1
475	17	1
72	44	1
476	17	1
477	17	1
478	37	1
249	30	1
479	17	1
27	17	1
480	17	1
481	17	1
482	17	1
483	17	1
216	17	1
484	30	1
193	41	1
35	30	1
485	17	1
196	30	1
486	17	1
128	17	1
139	17	1
487	17	1
488	30	1
489	17	1
313	17	1
490	17	1
361	46	1
491	17	1
157	30	1
492	17	1
493	17	1
494	30	1
3	28	1
495	17	1
406	17	1
158	30	1
496	17	1
497	17	1
186	30	1
498	17	1
499	17	1
103	17	1
500	30	1
12	10	1
501	9	1
502	17	1
137	17	1
503	30	1
91	17	1
437	17	1
263	30	1
504	30	1
505	17	1
505	17	1
506	30	1
433	17	1
422	17	1
19	10	1
507	17	1
508	17	1
509	17	1
510	17	1
137	17	1
511	30	1
416	17	1
512	17	1
473	17	1
513	17	1
514	30	1
515	17	1
516	30	1
77	37	1
517	30	1
518	17	1
428	17	1
519	32	1
520	17	1
224	30	1
521	17	1
522	17	1
152	49	1
523	17	1
122	9	1
524	30	1
169	17	1
208	17	1
66	30	1
525	30	1
526	17	1
527	17	1
501	7	1
171	30	1
528	17	1
529	17	1
530	17	1
531	30	1
532	17	1
533	30	1
534	17	1
488	30	1
535	17	1
536	30	1
512	17	1
117	17	1
147	17	1
537	17	1
538	17	1
194	30	1
539	30	1
540	17	1
541	17	1
542	30	1
